data_id,name,fold_nr,metric,string_encoder,imputer,learning_algorithm,cv_score,fit_time,predict_time
43508,Anime-Data,2,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.663703889638562,0.3064148426055908,0.032948970794677734
43508,Anime-Data,3,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.5826970149990435,0.3076322078704834,0.03229999542236328
43508,Anime-Data,4,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.5703519517179209,0.29717302322387695,0.03162217140197754
43579,Crimes-in-Los-angeles-from-2010,0,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.7381022089586002,17.28362798690796,0.535524845123291
43579,Crimes-in-Los-angeles-from-2010,1,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.7313248771352188,17.345133066177368,0.5431411266326904
43579,Crimes-in-Los-angeles-from-2010,2,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.7329077507548911,17.172656059265137,0.5425910949707031
43579,Crimes-in-Los-angeles-from-2010,3,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.7353770546103191,17.233497858047485,0.5147140026092529
43579,Crimes-in-Los-angeles-from-2010,4,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.7329551743388716,17.31285309791565,0.47975802421569824
43651,Winedata,0,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.8468655238225262,13.378994941711426,0.38765597343444824
43651,Winedata,1,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.8503301649731801,13.31107211112976,0.3870699405670166
43651,Winedata,2,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.848801367265474,13.33870792388916,0.3739430904388428
43651,Winedata,3,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.8422883376747378,13.379557847976685,0.3613300323486328
43651,Winedata,4,roc_auc,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),0.8434874660308584,13.173436164855957,0.35147881507873535
MET_OBJECTS,MET_OBJECTS,0,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.307646592469215,18.405391693115234,0.8180510997772217
MET_OBJECTS,MET_OBJECTS,1,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.3874256666069763,18.44688892364502,0.7516002655029297
MET_OBJECTS,MET_OBJECTS,2,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.31281027907700426,18.492032051086426,0.681267261505127
MET_OBJECTS,MET_OBJECTS,3,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.28716731451790145,18.55588984489441,0.5814399719238281
MET_OBJECTS,MET_OBJECTS,4,neg_log_loss,"[OneHotEncoder(), OrdinalEncoder()]",SimpleImputer(strategy='most_frequent'),RandomForestClassifier(),-0.354539451800857,18.553940296173096,0.5902459621429443
